GSM4909553_20200611-190360B_012N_HG-U133_Plus_2_	GSM4909554_20200611-190360B_013N_HG-U133_Plus_2_	GSM4909555_20200616-190360B_014N_HG-U133_Plus_2_	GSM4909556_20200616-190360B_015N_HG-U133_Plus_2_	GSM4909609_20200611-190360B_012T_HG-U133_Plus_2_	GSM4909610_20200611-190360B_013T_HG-U133_Plus_2_	GSM4909611_20200616-190360B_014T_HG-U133_Plus_2_	GSM4909612_20200616-190360B_015T_HG-U133_Plus_2_
223320_s_at	5.45472651282157	5.61540896989692	5.89621776235381	5.56236429299068	5.78557173683441	5.68468177074084	5.39719404888057	5.78409325226868
223321_s_at	4.8127192289445	4.9302872482836	4.91869370652999	5.27513863849322	5.44411989198575	5.18251796574992	5.20071535591	5.07192763571437
223322_at	7.7035878110408	7.52757995859811	7.80429019961497	7.89439634919086	7.3978487487789	6.75812838238007	7.73538594156756	7.01829046627837
223323_x_at	4.60539200278141	4.6991183046351	4.75838200558849	4.74049111687883	4.77098476283702	4.81554976966356	4.70565544934132	4.65950221025134
223324_s_at	4.94403674089111	5.26965737754937	5.80258756048582	5.25663970069501	5.07822317674181	5.42615894746749	5.44557649823186	6.1705867447379
223325_at	5.14363558892343	4.89774553837078	5.22571293667806	5.17230360863416	6.06801138875612	5.41208583370538	5.75459883101579	5.4371132316144
223326_s_at	5.56605743310995	5.97460293138849	5.0657670569826	5.52014361894587	5.35473199873383	6.77134315734787	4.92263272729025	5.60931817060662
223327_x_at	6.65792716862349	6.76201830116538	6.29864462065678	6.5335396007015	6.18636175462245	6.94952994393224	5.67584355077883	6.04366721192712
223328_at	7.67982539463528	7.56120046061794	7.58009493732483	7.5150767546601	8.2223766784266	8.39326729615639	7.22542461687964	7.63443672860214
223329_x_at	9.86045455578797	9.59851342882672	9.57462295378695	9.53886861161333	9.23185599874274	9.15694654858277	9.67509839782106	10.224851193752
223330_s_at	5.57566954559219	5.58292210173076	5.76998969599898	5.75952963406002	5.3648480020924	5.86426334657628	5.98715971182555	6.94180322077192
223331_s_at	6.10493590825038	6.05919124361202	6.36337424723818	6.39457480363439	6.68771463255527	6.51834477239911	6.56147052443663	6.42403268790193
223332_x_at	6.57665025142737	6.06104255309217	6.03544378969069	6.32956589971848	6.9551205318978	6.86017908519312	6.33791775545698	5.89804956633102
223333_s_at	4.79205168951509	4.4371540538985	4.06120119665398	4.13169499289205	4.9774973509762	4.58544970083833	4.01281189061406	4.10754241396965
223334_at	10.1041313859886	9.94653804295509	10.066153432015	9.77555165440447	9.3870188613973	10.176366253028	9.25524173412073	9.34233449365012
223335_at	7.55575822419242	7.32866822399856	7.62916991101271	7.54366517019572	7.98478944634515	7.60896155346241	7.29928337814754	7.72432607510184
223336_s_at	8.42482401210902	8.98549421729224	9.19810578124471	8.87669899763213	7.6917680024249	8.92143554077116	8.14139807150731	8.90562606797102
223337_at	7.05809822974324	7.0094467139201	7.08031483965044	6.92214831023151	6.83522864222608	7.05809822974324	6.59740193125348	7.27103774389241
223338_s_at	8.01703228949389	7.6627884224521	7.9650721502021	7.94399184897299	8.24623428328381	7.51997081239128	7.96674087667843	8.19683986240792
223339_at	5.78592322599391	5.75700890806061	6.38836808299842	6.19632105984609	5.5324791005539	6.03853492461413	5.44557649823186	5.75660759156755
223340_at	5.98478325088225	6.60063213201071	6.64351678810961	6.62116725989837	4.81913645848462	4.159751540908	6.60055079026935	6.43863326978598
223341_s_at	3.23583434143841	3.34684566076184	3.85719718757544	3.37400995470881	3.37766847244026	3.64704944686329	3.02666872131466	3.21921160249008
223342_at	6.38322270064898	6.21343404537578	6.42579498055187	6.21586227074766	6.17053704637775	6.11047954156611	6.27945884037262	6.40339366054848
223343_at	7.92982419640478	7.38470200126622	7.05477524770502	7.27146120190494	7.56226074559088	6.57817876108036	8.41411703878977	8.4310850690087
223344_s_at	8.31487249534382	7.50649133361212	7.08583175984465	7.73583682159971	8.27717844063192	7.51731083500785	8.51828229787127	8.44700337176179
223345_at	4.60121279467079	4.56183685133507	4.79194847993293	4.87514157533693	4.6949803778442	5.23877511407115	4.53297043454588	4.83500878472493
223346_at	5.42948578116534	4.97056974694518	5.35061013791735	5.50308105453379	5.40717634672741	5.48510289768936	5.28073212487682	5.40717634672741
223347_at	6.04066151347746	5.74445874077906	6.1087884680804	6.16242226955388	6.11213082028958	5.81897498602357	6.09179423069445	6.01261406499018
223348_x_at	6.50640550006444	6.1439300620745	6.40755687446957	6.47142006097591	6.55295197014811	6.65252159053589	6.59863463673641	6.37017560132313
223349_s_at	6.31977959736361	6.4317811013127	6.46890033819656	6.57444098457224	5.57481663383305	6.44673777192605	5.80027647613403	7.45833363250691
223350_x_at	7.41112505271783	7.50022603004254	7.52821178597022	7.43469121514749	7.33925527484231	8.42472598090477	7.31149410098023	7.60328853322249
223351_at	6.11539667090003	5.99305549466593	6.63200886780451	6.14889298251011	5.9915652500352	6.60271879390212	6.31222340974779	6.51714149916138
223352_s_at	3.73647662831154	3.64201431743477	3.54410733437143	3.73137213069322	3.64201431743477	3.55213368725557	3.64201431743477	3.59918696752791
223353_at	6.32075109319963	6.31052163556207	6.25629261364972	6.34089297603745	5.65297641645699	6.44394143900286	6.05547166212529	5.90367541789953
223354_x_at	7.31567413074841	7.45767557883303	7.5112757874678	7.28920105245005	7.0251481700037	6.31884939255311	6.9846468798949	7.2634834768613
223355_at	4.00504966475441	3.83588257625134	4.16678991719017	4.08433639925883	4.67642465130449	4.60586126797564	4.69080368878846	4.95594194545314
223356_s_at	8.54599524383747	8.31004226271087	8.39462306935563	8.36280969873496	7.92049872776699	7.71650714376595	8.23761569647912	8.84053445089222
223357_s_at	3.20506246302952	3.02323057035485	3.11715859140487	3.25701812691415	3.07928374470637	3.31494482403949	3.17767619387534	3.20355844583631
223358_s_at	5.86168377543074	5.10972250410437	5.69221689724606	5.37283090100384	6.47156857809617	5.68569050829612	7.59816912581796	6.38229989464718
223359_s_at	4.17899141972626	4.45903881009932	4.28461329914105	4.21778774242262	4.23474999867974	4.19148396351163	4.17357072265848	4.0926563355047
223360_at	3.93876236911664	3.66513527344879	3.07419947187682	3.75147971578021	4.80953712295167	3.86374219438036	3.79272452992795	4.16165515183093
223361_at	8.68021406108378	8.29058233045182	8.07114948825643	8.3077283342775	9.16691601679558	9.08767356149288	8.66566846904154	9.0369566034321
223362_s_at	4.12134160519328	4.42619431860757	4.2198767082074	4.36917798308142	4.39571292866368	4.47145077912917	4.27076483677093	4.54547655993993
223363_at	8.13408325731399	7.13503667930274	7.50715484047647	7.45433201591222	8.50024607052075	8.46115851837052	7.83655197543034	8.16573716620164
223364_s_at	4.53642688255811	4.15659946599779	3.86439931085682	4.18146766952872	4.58535816732672	4.35666842679892	4.50146833564739	4.32262860763312
223365_at	5.70283573247867	5.62532621875182	5.34120042932573	5.53276596278354	6.17325271303811	5.57531132565533	6.06004681873549	5.63510989838021
223366_at	7.19995347283286	6.98280003301616	7.54179492754402	7.29952212334115	6.67667766148264	5.90910847492618	7.20868692171052	6.62091757910286
223367_at	6.74970691235267	6.52472614638134	6.58722339441944	6.6416980863947	7.86936740653419	7.06425194964611	6.80271282490082	7.17079719603069
223368_s_at	6.59634331891304	6.05133543996925	6.35894937868454	6.3006630327883	7.44670669171234	7.37998481592813	6.4895585645435	6.36616541523782
223369_at	5.64144999357986	5.27212614202404	5.00357825100039	5.41932354856345	6.39651442835265	6.56916389836447	5.59805950836816	5.44956481471262
223370_at	5.94362061420971	6.6393174164657	6.77920567590748	6.1972965410288	6.44726686576052	6.51566311317721	6.50565784751581	6.74402342165094
223371_s_at	3.88403556397156	3.85690092091825	3.74956395794071	3.9446792265144	4.18096350923566	3.93295204532629	4.03921610690014	3.62351015734729
223372_at	4.86965781690117	4.77596263798414	4.75110327770313	4.96201285048	4.94646315006353	4.78039985043819	4.64632077397847	4.59236806151127
223373_s_at	7.31746393880867	6.72522640007459	6.77594613237242	6.67379602596898	6.99203469436926	7.49848594478991	5.95780312503525	6.59737418127779
223374_s_at	4.16874226385642	5.19648982811183	5.85061098753464	5.0351151509171	5.63832448299409	5.32538875836473	4.53961438289889	5.16489345734997
223375_at	7.00550489358904	7.13276889268144	7.07632887276258	7.27613338879038	6.85862591547596	6.97414190814813	6.65039784456619	6.66195941826096
223376_s_at	9.25710019335839	9.16721030977794	9.06965603161346	9.24986981620732	9.43741404925738	9.52603023753834	9.44442927724062	10.0473535555651
223377_x_at	6.82705282945039	6.50905387272948	6.54700365286231	6.93028352258559	6.6567001632802	6.18101730113798	6.56536050267361	6.44550903208895
223378_at	6.31066418568829	5.7219862200512	6.36508204059243	6.57900397721973	6.43777620649699	5.41248859094228	7.28302557054828	7.54232419331254
223379_s_at	4.22241113434505	4.45355736896545	4.06679094116048	4.29712818682778	4.13857804750112	4.17251456209272	4.01576963222105	4.11721497469224
223380_s_at	7.04873679788279	7.82510896816888	8.10874675302691	7.60456129985543	6.9308521592543	6.50019674002348	7.28034822146461	7.89804251614348
223381_at	6.37023304621634	5.73008185701826	5.21477038655971	5.92048412421504	7.21751634272857	7.08263432765629	6.37461821346136	6.70130539397519
223382_s_at	8.56304419961516	8.55914693038787	8.66155289244654	9.00634601305245	8.21188676242544	7.19098046286932	7.39337499973179	7.89094363050739
223383_at	7.76302102724335	7.51484157462268	7.19416021853713	7.89955212909844	7.47972193807712	6.58306836786994	6.40693332079416	7.09582798663153
223384_s_at	6.84929454532036	6.99935780040729	7.17658151538753	7.01642068009397	6.67119307044118	6.76454339467568	6.84197711152274	6.66015132887769
223385_at	5.26464836325901	4.73600399184279	4.42255165943699	4.71536686121302	6.12070026789831	6.3888975081651	4.751495456765	5.37345550931855
223386_at	5.76153118201788	5.28971107725419	5.85061098753464	5.72561637034639	5.49244503418146	6.12292983977535	5.63232669856553	5.97014709342159
223387_at	7.29457827222222	7.41389317974183	7.52476916478448	7.53698120162371	6.84535010065747	6.46325089528631	7.20261622411844	6.87503427207477
223388_s_at	4.33358133226326	4.83506381619227	4.23338427117574	4.71476572616725	3.73904063939931	4.13895148895673	3.84604325771138	3.64704944686329
223389_s_at	7.3393578148934	7.26807180925913	7.15232349002274	7.28879780632527	7.16965915851121	6.7265401483249	7.06235917084451	7.10293020096886
223390_at	5.4626005578446	5.51705265054445	5.25010034244547	5.36789841018563	5.5495003423224	5.50732554776921	5.64956545349467	5.49284063831062
223391_at	6.1236562415978	5.84881694646762	6.02965655509911	5.89539713560463	5.87665772923822	5.07011753387088	6.65174391261848	6.40083288944892
223392_s_at	5.64436773211966	5.74969603222637	6.30962250415029	5.91976152742287	5.72165686162102	5.37531152244317	6.02101648018154	6.24405034655456
223393_s_at	6.16664174973535	6.54211980982284	7.12518756352378	6.68979384879481	6.43290709759368	5.70172303518344	6.71712617796891	6.80554780494928
223394_at	6.38217782079619	6.32786911055265	6.24915746810831	6.44642513042281	6.36214989176256	6.36114480851576	6.2038779836996	6.20860672877656
223395_at	7.72404607423011	7.6447782765758	7.77917576250795	8.14691787164738	6.53152463492768	3.0877796375553	8.2905621797401	7.25538207687852
223396_at	8.15633773316934	8.00303646003356	8.00940524012494	8.07971043393777	8.11240686584039	7.9040219998909	8.00534965750862	8.19737276675428
223397_s_at	6.83796484289197	6.41546451523839	6.8068558687409	6.69332833532266	7.53905885295084	7.7212076981754	6.60719461281671	7.10974617485604
223398_at	6.72715546990416	5.98174983436495	5.98470816901493	6.35120011095399	6.4875860488537	6.47822436295131	6.58427799777643	6.33124182396332
223399_x_at	3.2710170044526	3.14499685075416	2.93350199078482	3.13434789049176	3.29688910933609	3.4082733348556	3.09605914795894	2.99048062090965
223400_s_at	1.44241762509716	1.4025997496477	1.64816659879221	1.48262375109881	1.06874516820187	1.35619216087623	1.15057707412334	1.36304798928404
223401_at	6.01857770694574	6.49770078210892	6.38332954170153	6.15389575537827	5.89229879857811	5.2804015746757	6.28295994158262	6.05178034107652
223402_at	7.61877757297973	7.22512619543318	7.20902224677042	7.28768292009148	7.60130795002963	7.76607707574268	7.48111717633791	7.78426343550749
223403_s_at	6.48760006398731	6.16802078467719	6.61719969359585	6.34666042602204	7.36857141294612	7.47753985916765	6.37188539986927	6.70788945855889
223404_s_at	4.79465994256285	4.56465796901748	5.25329822821111	4.7820518827744	4.73471915375123	4.48572896071409	5.00457610503008	5.0909358700503
223405_at	7.21830707424669	7.04990569376207	7.00511320024718	7.17861480972941	7.46873725756482	7.64265909959662	7.31664266535452	9.05054246461752
223406_x_at	7.32761728198219	7.27725797629948	7.28645324896665	7.14183228693954	7.51713926599708	7.4932626099911	7.2861032911553	7.44152002714792
223407_at	5.01659796779384	4.96093790768946	4.94196978077386	5.20810955611406	5.58514286410086	5.30537212911963	4.80715236464883	5.33176261694631
223408_s_at	5.01400087579321	5.48621691826267	5.57605232452965	5.16977576504489	5.03578609285642	5.82090209920881	5.29753856566174	5.07711457605485
223409_at	4.13887819615451	4.36549653246202	4.27902372826509	4.20768863976696	4.25794342703598	5.22044379092131	4.35687047758629	4.233578197743
223410_s_at	4.57841651645307	4.55602331695682	4.59925576067118	4.52793523621617	4.49449860869874	4.62682518598575	4.56271329229588	4.65113782445927
223411_at	7.73704412139737	7.83389013059464	7.61235461087129	7.73693941704049	7.38509377419774	7.25261166008892	7.57455059592744	7.6236827989345
223412_at	3.84034629041453	4.19263999235927	5.17920679119848	4.54712054727572	3.12119546246527	3.25338547752049	4.36494080622482	5.37378683345143
223413_s_at	7.82205563937918	7.13901827987872	7.35344672668858	7.34140399525822	8.05002139199749	7.6725334364897	7.50601398429613	7.67558914499319
223414_s_at	5.88810961333203	5.47027793154567	5.63983105094413	5.685810790639	6.36883647900853	5.94191176676532	5.99341100816228	5.88810961333203
223415_at	5.82747971195949	5.62914839923545	5.61286330950936	5.68988561306824	6.07996969568329	5.69814204248968	5.75678161932991	5.94023020507837
223416_at	10.4766477490871	10.350595101536	9.97698941393737	10.3461800054436	10.5573104801156	10.6023086467601	10.0039810436742	10.5008798737592
223417_at	4.25523560178851	4.19464272817368	4.11020364838954	4.24894474864846	4.35829461931252	4.22934739940081	4.12269619217491	4.20146243713087
223418_x_at	5.14789533004147	5.55388423246404	6.05012244961692	5.68572653724359	5.02760516161025	5.69221689724606	5.66236941007615	5.43120392534303
223419_at	5.07734579449891	4.91535689824468	4.91515261978025	4.65298405462871	5.43310842866006	5.42103760428823	5.23846228402595	4.88652530370657
223420_at	6.36260917171322	6.38505379370102	6.53510473934447	6.57147298029344	7.37524635322633	7.84521692871899	6.82967689615358	7.21623239963747
223421_at	5.83122114969549	5.9530770933273	5.93293526692718	5.97390979453103	5.84228581968144	5.94966009843751	5.83136940277004	6.12484045279479
223422_s_at	6.05748441038181	6.96517683292842	7.01211566542242	6.77747840216039	6.5767407404512	7.85413048345243	6.83073020902337	8.49347783030619
223423_at	5.91179852235811	4.77335753550878	5.71642748934778	6.21424016770135	6.75872556688341	4.778987832424	5.67676395569247	6.39868996743895
223424_s_at	5.55568758119023	5.85373278834621	6.39864908467587	6.21861853590326	5.64254165715496	5.38440163702744	6.11279316523888	5.85061098753464
223425_at	5.7492251589327	5.54585003594675	5.69153617521029	5.47829180370781	6.15387325244559	6.17233697028195	5.69569424027883	5.573053084873
223426_s_at	3.68674072495073	3.66864979049376	3.78044442565079	3.56667575530198	3.87681212884686	3.97204933577234	3.61475724767026	3.51114294284975
223427_s_at	2.15954572143089	2.21319349917674	2.5138389979625	2.44827320354557	3.115299485074	5.34711506404406	2.8220979207386	2.84532350580902
223428_s_at	6.07048512911308	6.20969700324991	6.20072934012928	6.24111799013869	6.68537571402434	7.00046787701576	6.18305599813809	6.42151329924074
223429_x_at	6.48922758942022	6.43178110131271	6.67514523382684	6.44857845773611	6.89501937540527	7.45789619677461	6.52253925261656	6.77704256069829
